id,geographic_area_name,estimate_total,estimate_total_less_than_10_minutes,estimate_total_10_to_14_minutes,estimate_total_15_to_19_minutes,estimate_total_20_to_24_minutes,estimate_total_25_to_29_minutes,estimate_total_30_to_34_minutes,estimate_total_35_to_44_minutes,estimate_total_45_to_59_minutes,estimate_total_60_or_more_minutes,estimate_total_public_transportation_excluding_taxicab,estimate_total_public_transportation_excluding_taxicab_less_than_10_minutes,estimate_total_public_transportation_excluding_taxicab_10_to_14_minutes,estimate_total_public_transportation_excluding_taxicab_15_to_19_minutes,estimate_total_public_transportation_excluding_taxicab_20_to_24_minutes,estimate_total_public_transportation_excluding_taxicab_25_to_29_minutes,estimate_total_public_transportation_excluding_taxicab_30_to_34_minutes,estimate_total_public_transportation_excluding_taxicab_35_to_44_minutes,estimate_total_public_transportation_excluding_taxicab_45_to_59_minutes,estimate_total_public_transportation_excluding_taxicab_60_or_more_minutes,estimate_total_public_transportation_excluding_taxicab_bus,estimate_total_public_transportation_excluding_taxicab_bus_less_than_10_minutes,estimate_total_public_transportation_excluding_taxicab_bus_10_to_14_minutes,estimate_total_public_transportation_excluding_taxicab_bus_15_to_19_minutes,estimate_total_public_transportation_excluding_taxicab_bus_20_to_24_minutes,estimate_total_public_transportation_excluding_taxicab_bus_25_to_29_minutes,estimate_total_public_transportation_excluding_taxicab_bus_30_to_34_minutes,estimate_total_public_transportation_excluding_taxicab_bus_35_to_44_minutes,estimate_total_public_transportation_excluding_taxicab_bus_45_to_59_minutes,estimate_total_public_transportation_excluding_taxicab_bus_60_or_more_minutes,estimate_total_public_transportation_excluding_taxicab_subway_or_elevated_rail_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico,estimate_total_public_transportation_excluding_taxicab_subway_or_elevated_rail_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico_less_than_10_minutes,estimate_total_public_transportation_excluding_taxicab_subway_or_elevated_rail_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico_10_to_14_minutes,estimate_total_public_transportation_excluding_taxicab_subway_or_elevated_rail_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico_15_to_19_minutes,estimate_total_public_transportation_excluding_taxicab_subway_or_elevated_rail_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico_20_to_24_minutes,estimate_total_public_transportation_excluding_taxicab_subway_or_elevated_rail_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico_25_to_29_minutes,estimate_total_public_transportation_excluding_taxicab_subway_or_elevated_rail_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico_30_to_34_minutes,estimate_total_public_transportation_excluding_taxicab_subway_or_elevated_rail_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico_35_to_44_minutes,estimate_total_public_transportation_excluding_taxicab_subway_or_elevated_rail_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico_45_to_59_minutes,estimate_total_public_transportation_excluding_taxicab_subway_or_elevated_rail_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico_60_or_more_minutes,estimate_total_public_transportation_excluding_taxicab_long_distance_train_or_commuter_rail_or_ferryboat,estimate_total_public_transportation_excluding_taxicab_long_distance_train_or_commuter_rail_or_ferryboat_less_than_10_minutes,estimate_total_public_transportation_excluding_taxicab_long_distance_train_or_commuter_rail_or_ferryboat_10_to_14_minutes,estimate_total_public_transportation_excluding_taxicab_long_distance_train_or_commuter_rail_or_ferryboat_15_to_19_minutes,estimate_total_public_transportation_excluding_taxicab_long_distance_train_or_commuter_rail_or_ferryboat_20_to_24_minutes,estimate_total_public_transportation_excluding_taxicab_long_distance_train_or_commuter_rail_or_ferryboat_25_to_29_minutes,estimate_total_public_transportation_excluding_taxicab_long_distance_train_or_commuter_rail_or_ferryboat_30_to_34_minutes,estimate_total_public_transportation_excluding_taxicab_long_distance_train_or_commuter_rail_or_ferryboat_35_to_44_minutes,estimate_total_public_transportation_excluding_taxicab_long_distance_train_or_commuter_rail_or_ferryboat_45_to_59_minutes,estimate_total_public_transportation_excluding_taxicab_long_distance_train_or_commuter_rail_or_ferryboat_60_or_more_minutes,estimate_total_walked,estimate_total_walked_less_than_10_minutes,estimate_total_walked_10_to_14_minutes,estimate_total_walked_15_to_19_minutes,estimate_total_walked_20_to_24_minutes,estimate_total_walked_25_to_29_minutes,estimate_total_walked_30_to_34_minutes,estimate_total_walked_35_to_44_minutes,estimate_total_walked_45_to_59_minutes,estimate_total_walked_60_or_more_minutes,estimate_total_taxicab_motorcycle_bicycle_or_other_means,estimate_total_taxicab_motorcycle_bicycle_or_other_means_less_than_10_minutes,estimate_total_taxicab_motorcycle_bicycle_or_other_means_10_to_14_minutes,estimate_total_taxicab_motorcycle_bicycle_or_other_means_15_to_19_minutes,estimate_total_taxicab_motorcycle_bicycle_or_other_means_20_to_24_minutes,estimate_total_taxicab_motorcycle_bicycle_or_other_means_25_to_29_minutes,estimate_total_taxicab_motorcycle_bicycle_or_other_means_30_to_34_minutes,estimate_total_taxicab_motorcycle_bicycle_or_other_means_35_to_44_minutes,estimate_total_taxicab_motorcycle_bicycle_or_other_means_45_to_59_minutes,estimate_total_taxicab_motorcycle_bicycle_or_other_means_60_or_more_minutes
1500000US530330251013,"Block Group 3, Census Tract 251.01, King County, Washington",600,56,81,67,47,46,128,98,45,32,36,0,0,21,0,0,0,0,0,15,36,0,0,21,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0
1500000US530330251014,"Block Group 4, Census Tract 251.01, King County, Washington",933,39,72,91,114,82,326,97,36,76,41,0,0,0,0,0,0,13,0,28,41,0,0,0,0,0,0,13,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0
1500000US530330251021,"Block Group 1, Census Tract 251.02, King County, Washington",781,109,35,90,106,73,160,35,89,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330251022,"Block Group 2, Census Tract 251.02, King County, Washington",791,89,0,41,14,203,212,83,24,125,107,0,0,0,0,0,22,0,12,73,91,0,0,0,0,0,22,0,12,57,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330251023,"Block Group 3, Census Tract 251.02, King County, Washington",1712,54,112,190,204,208,255,307,159,223,157,0,0,0,0,0,0,32,0,125,157,0,0,0,0,0,0,32,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,17,0,0,17,0,0,0,0,0,0
1500000US530330251024,"Block Group 4, Census Tract 251.02, King County, Washington",828,15,16,86,298,0,207,80,68,58,75,0,0,0,0,0,0,57,0,18,75,0,0,0,0,0,0,57,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330252001,"Block Group 1, Census Tract 252, King County, Washington",618,51,19,77,175,25,181,39,37,14,36,0,0,0,23,0,0,0,13,0,36,0,0,0,23,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330252002,"Block Group 2, Census Tract 252, King County, Washington",1400,95,98,260,237,105,246,215,82,62,10,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0
1500000US530330252003,"Block Group 3, Census Tract 252, King County, Washington",630,34,18,135,87,65,130,76,54,31,76,0,0,0,0,0,36,0,9,31,76,0,0,0,0,0,36,0,9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330252004,"Block Group 4, Census Tract 252, King County, Washington",1252,79,0,100,126,58,327,210,192,160,151,0,0,0,0,0,0,12,41,98,151,0,0,0,0,0,0,12,41,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0
1500000US530330252005,"Block Group 5, Census Tract 252, King County, Washington",785,21,8,0,245,24,206,138,116,27,18,0,0,0,0,0,0,18,0,0,18,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0
1500000US530330253011,"Block Group 1, Census Tract 253.01, King County, Washington",968,105,117,45,210,93,185,58,98,57,37,0,0,0,0,0,0,0,0,37,26,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,30,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330253012,"Block Group 2, Census Tract 253.01, King County, Washington",1023,33,69,93,119,64,363,120,57,105,58,0,0,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330253013,"Block Group 3, Census Tract 253.01, King County, Washington",2059,170,114,157,338,145,415,217,346,157,303,24,15,0,0,0,42,0,132,90,266,24,15,0,0,0,42,0,132,53,26,0,0,0,0,0,0,0,0,26,11,0,0,0,0,0,0,0,0,11,170,128,0,0,0,0,28,0,0,14,0,0,0,0,0,0,0,0,0,0
1500000US530330253021,"Block Group 1, Census Tract 253.02, King County, Washington",908,51,57,201,146,41,43,211,122,36,91,0,0,0,0,0,0,52,26,13,91,0,0,0,0,0,0,52,26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,21,0,13,11,0,0,0,0,0,17,0,0,0,0,0,0,17,0,0
1500000US530330253022,"Block Group 2, Census Tract 253.02, King County, Washington",747,42,14,50,99,58,172,49,95,168,118,0,0,0,0,0,43,14,14,47,118,0,0,0,0,0,43,14,14,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,66,0,0,0,0,0,49,17,0,0
1500000US530330253023,"Block Group 3, Census Tract 253.02, King County, Washington",661,74,32,75,111,124,175,0,70,0,13,0,0,0,0,0,13,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,37,0,0,39,0,0,0,15,15,0,0,0,0,0,0,0,0
1500000US530330254001,"Block Group 1, Census Tract 254, King County, Washington",738,56,23,108,120,90,102,40,178,21,30,0,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,38,0,0,0,0,0
1500000US530330254002,"Block Group 2, Census Tract 254, King County, Washington",593,34,19,76,70,36,94,17,96,151,64,0,19,0,0,0,0,0,33,12,64,0,19,0,0,0,0,0,33,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330254003,"Block Group 3, Census Tract 254, King County, Washington",1863,41,148,213,278,161,364,118,255,285,135,0,0,0,0,0,0,17,30,88,110,0,0,0,0,0,0,17,17,76,25,0,0,0,0,0,0,0,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,37,0,0,0,0,0,0,0
1500000US530330254004,"Block Group 4, Census Tract 254, King County, Washington",423,30,92,34,33,0,127,17,27,63,31,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,0
1500000US530330255001,"Block Group 1, Census Tract 255, King County, Washington",1119,28,94,100,203,47,262,175,94,116,138,0,12,0,0,0,25,16,10,75,113,0,12,0,0,0,0,16,10,75,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,40,0,0,26,14,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12
1500000US530330255002,"Block Group 2, Census Tract 255, King County, Washington",706,51,21,87,70,86,134,82,50,125,49,0,0,0,0,0,0,0,10,39,49,0,0,0,0,0,0,0,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330255003,"Block Group 3, Census Tract 255, King County, Washington",791,53,68,38,76,26,267,68,122,73,82,0,0,9,0,0,0,0,54,19,82,0,0,9,0,0,0,0,54,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,14,0,12,0,0,0,21,0,14,0,0,0,7,0,0,0
1500000US530330256011,"Block Group 1, Census Tract 256.01, King County, Washington",625,16,0,66,106,69,128,11,179,50,20,0,0,0,0,0,0,0,11,9,20,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330256012,"Block Group 2, Census Tract 256.01, King County, Washington",1025,29,68,74,195,117,221,60,87,174,68,0,0,0,0,0,13,0,0,55,68,0,0,0,0,0,13,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,23,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330256013,"Block Group 3, Census Tract 256.01, King County, Washington",1154,56,97,126,140,167,179,59,128,202,93,0,0,0,0,0,11,9,0,73,85,0,0,0,0,0,11,9,0,65,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330256021,"Block Group 1, Census Tract 256.02, King County, Washington",959,0,13,80,155,105,222,181,85,118,118,0,0,0,0,0,0,19,0,99,118,0,0,0,0,0,0,19,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330256022,"Block Group 2, Census Tract 256.02, King County, Washington",477,28,41,0,90,46,67,104,55,46,37,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330256023,"Block Group 3, Census Tract 256.02, King County, Washington",1759,86,75,197,201,114,412,103,353,218,65,0,0,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,29,0,0,0,0,0,76,0,0,0,0,0,76,0,0,0
1500000US530330257011,"Block Group 1, Census Tract 257.01, King County, Washington",661,23,33,47,94,45,134,66,165,54,50,0,0,0,0,0,0,0,32,18,50,0,0,0,0,0,0,0,32,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330257012,"Block Group 2, Census Tract 257.01, King County, Washington",722,36,78,49,61,53,145,97,80,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330257013,"Block Group 3, Census Tract 257.01, King County, Washington",409,17,0,29,0,36,67,125,53,82,126,17,0,0,0,0,0,55,25,29,126,17,0,0,0,0,0,55,25,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24,0,0,0,0
1500000US530330257014,"Block Group 4, Census Tract 257.01, King County, Washington",988,91,30,84,224,95,253,93,51,67,51,0,0,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,0
1500000US530330257015,"Block Group 5, Census Tract 257.01, King County, Washington",1114,48,69,55,263,36,103,164,229,147,136,0,0,0,0,0,0,0,66,70,136,0,0,0,0,0,0,0,66,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330257021,"Block Group 1, Census Tract 257.02, King County, Washington",852,26,43,44,133,71,220,148,69,98,19,0,0,0,0,0,0,11,8,0,11,0,0,0,0,0,0,11,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0
1500000US530330257022,"Block Group 2, Census Tract 257.02, King County, Washington",487,2,0,47,63,27,83,123,36,106,71,0,0,0,0,0,0,0,0,71,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,61,2,2,0,0,0,0,0,0,0,0,38,0,0,0,0,0,31,0,7,0
1500000US530330257023,"Block Group 3, Census Tract 257.02, King County, Washington",584,17,8,149,127,23,101,56,35,68,31,0,0,0,0,0,0,15,0,16,24,0,0,0,0,0,0,15,0,9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,9,0,0,0,21,0,0,0,0,0,0,21,0,0
1500000US530330258031,"Block Group 1, Census Tract 258.03, King County, Washington",677,37,40,103,43,0,142,34,96,182,30,0,0,0,0,0,0,0,12,18,20,0,0,0,0,0,0,0,12,8,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,0
1500000US530330258032,"Block Group 2, Census Tract 258.03, King County, Washington",733,42,16,82,104,0,154,53,62,220,31,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0
1500000US530330258033,"Block Group 3, Census Tract 258.03, King County, Washington",1007,34,32,70,84,37,183,113,228,226,112,0,0,0,0,0,33,0,0,79,105,0,0,0,0,0,33,0,0,72,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,70,24,0,0,0,0,38,0,8,0,0,0,0,0,0,0,0,0,0,0
1500000US530330258041,"Block Group 1, Census Tract 258.04, King County, Washington",697,39,42,157,177,0,112,35,76,59,17,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330258042,"Block Group 2, Census Tract 258.04, King County, Washington",319,3,19,63,28,17,73,50,31,35,9,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0
1500000US530330258043,"Block Group 3, Census Tract 258.04, King County, Washington",621,0,80,38,99,52,54,51,106,141,46,0,0,0,0,0,10,0,9,27,46,0,0,0,0,0,10,0,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330258051,"Block Group 1, Census Tract 258.05, King County, Washington",1710,127,75,286,422,83,258,101,189,169,157,52,0,55,0,0,0,0,8,42,149,52,0,55,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,43,0,0,24,0,0,19,0,0,0,29,0,0,0,0,9,20,0,0,0
1500000US530330258052,"Block Group 2, Census Tract 258.05, King County, Washington",449,0,0,82,105,48,77,9,47,81,25,0,0,0,0,0,0,0,21,4,25,0,0,0,0,0,0,0,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330258053,"Block Group 3, Census Tract 258.05, King County, Washington",854,50,57,112,91,39,129,86,75,215,144,0,0,0,0,0,0,20,0,124,144,0,0,0,0,0,0,20,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0
1500000US530330258061,"Block Group 1, Census Tract 258.06, King County, Washington",599,18,0,119,113,53,95,18,40,143,104,0,0,0,0,14,0,0,9,81,73,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,14,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330258062,"Block Group 2, Census Tract 258.06, King County, Washington",1212,75,110,223,136,92,78,136,89,273,142,0,0,0,11,0,0,36,22,73,107,0,0,0,11,0,0,36,9,51,22,0,0,0,0,0,0,0,0,22,13,0,0,0,0,0,0,0,13,0,18,11,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330258063,"Block Group 3, Census Tract 258.06, King County, Washington",763,10,52,136,116,109,155,51,73,61,63,0,0,0,0,0,10,0,40,13,63,0,0,0,0,0,10,0,40,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,15,0,0,0,0,7,0,8,0,0
1500000US530330260011,"Block Group 1, Census Tract 260.01, King County, Washington",669,0,51,55,119,103,76,62,176,27,32,0,0,0,0,0,10,11,11,0,32,0,0,0,0,0,10,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330260012,"Block Group 2, Census Tract 260.01, King County, Washington",405,35,31,16,77,61,39,62,18,66,27,0,0,0,0,9,0,0,18,0,9,0,0,0,0,0,0,0,9,0,18,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
1500000US530330260013,"Block Group 3, Census Tract 260.01, King County, Washington",492,0,40,72,25,96,72,17,112,58,84,0,0,0,0,0,9,0,65,10,64,0,0,0,0,0,9,0,55,0,20,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330260014,"Block Group 4, Census Tract 260.01, King County, Washington",442,22,62,88,86,55,66,0,37,26,47,0,0,0,0,0,6,0,15,26,47,0,0,0,0,0,6,0,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330260015,"Block Group 5, Census Tract 260.01, King County, Washington",913,11,110,165,109,73,131,16,61,237,114,0,0,0,0,0,47,0,9,58,114,0,0,0,0,0,47,0,9,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,36,0,0,0,0,0,0
1500000US530330260021,"Block Group 1, Census Tract 260.02, King County, Washington",1539,0,121,73,289,164,415,153,119,205,138,0,0,0,13,0,0,52,48,25,138,0,0,0,13,0,0,52,48,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,57,0,0,0,0,0,0,17,19,0,0,0,0,0,19,0,0,0
1500000US530330260022,"Block Group 2, Census Tract 260.02, King County, Washington",473,42,13,44,80,102,85,26,26,55,66,0,0,0,12,0,14,13,0,27,66,0,0,0,12,0,14,13,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0
1500000US530330260023,"Block Group 3, Census Tract 260.02, King County, Washington",767,57,56,78,39,118,130,131,41,117,85,0,0,0,0,0,0,0,28,57,85,0,0,0,0,0,0,0,28,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,34,0,17,0,0,13,17
1500000US530330260024,"Block Group 4, Census Tract 260.02, King County, Washington",807,0,167,51,75,108,145,78,107,76,85,0,0,0,0,0,0,0,50,35,50,0,0,0,0,0,0,0,50,0,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330261001,"Block Group 1, Census Tract 261, King County, Washington",633,12,0,59,110,61,203,41,80,67,96,0,0,0,0,0,11,0,18,67,41,0,0,0,0,0,11,0,18,12,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,14,0,0,0
1500000US530330261002,"Block Group 2, Census Tract 261, King County, Washington",934,11,64,79,23,115,215,226,49,152,102,0,0,0,0,0,27,0,0,75,102,0,0,0,0,0,27,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330261003,"Block Group 3, Census Tract 261, King County, Washington",828,15,90,62,193,10,213,131,75,39,165,0,0,62,0,0,70,0,12,21,165,0,0,62,0,0,70,0,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330261004,"Block Group 4, Census Tract 261, King County, Washington",1288,22,99,47,45,57,420,192,158,248,405,0,0,0,0,0,96,19,125,165,405,0,0,0,0,0,96,19,125,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
1500000US530330261005,"Block Group 5, Census Tract 261, King County, Washington",577,28,22,130,112,19,132,33,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330262001,"Block Group 1, Census Tract 262, King County, Washington",237,0,35,70,0,0,67,48,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
